"Internal - All"
"Address","Content","Status Code","Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keyword 1","Meta Keywords 1 Length","H1-1","H1-1 length","H1-2","H1-2 length","H2-1","H2-1 length","H2-2","H2-2 length","Meta Robots 1","Meta Refresh 1","Canonical Link Element 1","Size","Word Count","Level","Inlinks","Outlinks","External Outlinks","Hash","Response Time","Last Modified","Redirect URI"
"http://www.fedesarda.it/es/20-los-collares-y-colgantes-de-oro","text/html; charset=utf-8","200","OK","Collares y colgantes Sarda - filigrana de oro hecho a mano - FedeSarda.it","73","587","El trabajo de filigrana y la pasión por la tradición sarda se unen para crear joyas de clase alta de Cerdeña. Mira nuestras colecciones","135","768","gioielli sardi,gioielli tradizionali,ciondoli filigrana oro,ciondoli oro,filigrana sarda","88","Los collares y colgantes de oro ","32","","0","","0","","0","index,follow","","","42684","447","3","102","82","4","19746956d66647c6af2d9f4393461cce","0.98","",""
"http://www.fedesarda.it/260-home_default/artesania-en-linea-anillo-de-oro-cerdena-con-el-centro.jpg","image/jpeg","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","16704","0","3","0","0","0","","0.07","Sat, 29 Oct 2016 18:33:24 GMT",""
"http://www.fedesarda.it/147-medium_default/orecchini-monachella-sfera-rosa.jpg","image/jpeg","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","2993","0","4","0","0","0","","0.056","Thu, 26 Feb 2015 06:00:00 GMT",""
"http://www.fedesarda.it/it/home/148-uomo-gemelli-filigrana-argento.html","text/html; charset=utf-8","200","OK","Uomo Gemelli - Da portare al polso. Esclusivi gemelli maschili","62","490","Esclusivi gemelli da uomo realizzati a mano. Mostra la tua personalità indossando gemelli unici ed inimitabili. Prova i nostri gemelli da camicia","145","821","","0","Uomo Gemelli - Filigrana argento","32","","0","Uomo Gemelli - filigrana sarda","30","","0","index,follow","","","46063","437","3","16","61","5","d399f4080fe6496bb0c7fe627125e4d3","0.99","",""
"http://www.fedesarda.it/153-home_default/anello-filigrana-uomodonna.jpg","image/jpeg","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","7763","0","3","0","0","0","","0.031","Fri, 20 Mar 2015 05:00:00 GMT",""
"http://www.fedesarda.it/168-home_default/anello-uomo-filigrana-oro-rodiato.jpg","image/jpeg","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","8516","0","3","0","0","0","","0.037","Mon, 03 Aug 2015 22:03:00 GMT",""
"http://www.fedesarda.it/167-home_default/fede-sarda-maschile-oro-.jpg","image/jpeg","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","9137","0","3","0","0","0","","0.032","Mon, 03 Aug 2015 21:50:00 GMT",""
"http://www.fedesarda.it/fr/anneau-de-mariage-sarde-argent/103-anneau-de-mariage-sarde-deux-fils.html","text/html; charset=utf-8","200","OK","Sarde artisanal bague en argent. Sarde argent Eternity","54","437","bague en argent sarde a travaillé en filigrane - Eternity sarde tir à deux fils et competamente nids faits manuellement.","120","674","","0","Anneau de mariage sarde, l'argent fait entièrement à la main. Deux fils","71","","0","","0","","0","index,follow","","","66974","653","3","21","94","5","fb2c7740c07f5bf36301f3127008fc8b","1.217","",""
"http://www.fedesarda.it/es/home/49-pulsera-de-filigrana-sarda-amatista-y-plata.html","text/html; charset=utf-8","200","OK","pulsera de filigrana sarda, amatista y plata","44","337","Pulseras tradicionales de Cerdeña, pulseras modernas hechos totalmente a mano. Sólo en nuestro sitio","100","601","","0","Pulsera de filigrana sarda, amatista y plata","44","","0","","0","","0","index,follow","","","42635","435","4","15","62","5","119865296d0ddae160508de85ffd2fe3","0.681","",""
"http://www.fedesarda.it/gb/man-rings/150-men-s-ring-silver-filigree.html","text/html; charset=utf-8","200","OK","men's silver ring 925 made of filigree.","39","295","Sardinian jewelry, 925 silver - handmade. Rings ideal for marriage or engagement. Look at our men rings collection.","115","663","","0","Men's ring - silver filigree","28","","0","","0","","0","index,follow","","","80008","515","4","18","91","5","31e7f058d7a18546dfc380ce8aae8254","0.94","",""
"http://www.fedesarda.it/it/collane-e-ciondoli-argento/109-gioiello-sardo-collana-in-filigrana-con-sfere.html","text/html; charset=utf-8","200","OK","Gioielli di Sardegna - Collana in argento e sfere colorate","58","447","Collane e pendenti in metallo prezioso, con colorazioni originali e stravaganti. Innamorati delle nostre collezioni, visita il nostro sito ","139","753","","0","Gioiello sardo collana in filigrana con sfere","45","","0","","0","","0","index,follow","","","58893","485","4","38","107","5","248224ab5f570052579e71b600c52afb","0.763","",""
"http://www.fedesarda.it/260-home_default/artigianato-sardo-online-fede-sarda.jpg","image/jpeg","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","16704","0","2","0","0","0","","0.042","Sat, 29 Oct 2016 18:33:24 GMT",""
"https://www.fedesarda.it/it/carrello?qty=1&id_product=148&token=2bda6e7a798da6fa2570cedf2b162190&add=","","0","Blocked by Robots.txt","","0","0","","0","0","","0","","0","","0","","0","","0","","","","0","0","4","1","0","0","","","",""
"http://www.fedesarda.it/it/home/72-bracciale-filigrana-sarda-dorato-con-sfere.html","text/html; charset=utf-8","200","OK","Bracciale in filigrana sarda, con sfere, argento dorato","55","422","Bracciale realizzato a mano in filigrana sarda. Gioielli innovativi tutti da scoprire. Visita il nostro sito","108","571","","0","Bracciale filigrana sarda dorato con sfere","42","","0","","0","","0","index,follow","","","43766","393","3","16","61","5","71cecdfa8374b886f0d47ee45c8a4aa7","0.576","",""
"http://www.fedesarda.it/es/anillo-de-plata-fedi-sarde/103-anillo-de-bodas-de-cerdena-plata.html","text/html; charset=utf-8","200","OK","anillo de Cerdeña hecho a mano de plata. La eternidad de Cerdeña plata","70","581","anillo de plata de Cerdeña trabajó en filigrana - Eternidad de Cerdeña tiro de dos hilos y competamente nidos hechos manualmente.","129","760","","0","Anillo de bodas de Cerdeña, plata hecho totalmente a mano. Dos alambres","71","","0","","0","","0","index,follow","","","67080","664","3","16","95","5","3139230224641a2ee148b0b76dd819ff","0.763","",""
"http://www.fedesarda.it/fr/21-bracelet-en-filigrane-sarde","text/html; charset=utf-8","200","OK","Bracelets en filigrane sardes - 100% fait main en Sardaigne - FedeSarda.it","74","592","Élégance et de tradition Distinguer nos bijoux sardes . Voici le « anneau traditionnelle sarde d'origine, tous nos bijoux sont faits à la main","142","791","bracciali filigrana sarda,filigrana sarda,bracciali sardi,bracciali filigrana argento,filigrana argento","103","Bracelet en filigrane sarde ","28","","0","","0","","0","index,follow","","","66767","558","3","145","127","4","6de934668ede24a924a8e53c886324f2","0.735","",""
"https://www.fedesarda.it/it/cerca?tag=fede+sarda+oro","","0","Blocked by Robots.txt","","0","0","","0","0","","0","","0","","0","","0","","0","","","","0","0","3","21","0","0","","","",""
"http://www.fedesarda.it/147-thickbox_default/orecchini-monachella-sfera-rosa.jpg","image/jpeg","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","73521","0","4","1","0","0","","0.042","Thu, 26 Feb 2015 06:00:00 GMT",""
"http://www.fedesarda.it/es/content/11-joya-de-Cerdena","text/html; charset=utf-8","200","OK","joya de Cerdeña - FedeSarda.it","30","251","La joya de Cerdeña y representaciones en el pasado. Cerdeña anillos, pulseras, cadenas y amuletos. Joyas de Cerdeña parte esencial de la ropa.","142","845","joyas,joya de Cerdena,anillos,broches,pendientes","48","","0","","0","","0","","0","index,follow","","","27989","367","3","51","54","4","7172c7fc9a28238666e87be0ffc15674","0.477","",""
"http://www.fedesarda.it/it/sitemap","text/html; charset=utf-8","200","OK","Mappa del sito - FedeSarda.it","29","236","Ti sei perso? Trova quello che stai cercando","44","253","sitemap","7","Mappa del sito","14","","0","Categorie","9","","0","index,follow","","","39232","406","2","99","106","4","5f6dade6bc675a91c13512b9dbff6969","0.62","",""
"http://www.fedesarda.it/img/fede-sarda-1451733086.jpg","image/jpeg","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","12801","0","2","0","0","0","","0.039","Sat, 02 Jan 2016 19:11:00 GMT",""
"http://www.fedesarda.it/it/anelli-fedi-sarde/11-anello-fedina-sarda-oro-giallo-4-fili-nido-.html","text/html; charset=utf-8","200","OK","Anello fede sarda filigrana oro lavorata a mano. Fede oro 4 fili nido","69","529","Cerchi una fede sarda tradizionale. I nostri gioielli sardi sono realizzati con la tecnica della filigrana sarda e tutti certificati. Visitate il nostro shop","157","830","","0","Anello fedina sarda oro giallo 4 fili nido test","47","","0","Anello fede sarda 4 fili nido","29","","0","index,follow","","","88045","745","2","20","141","5","c65f56ff1a5597a1d2b6bf78495cfa5","0.882","",""
"http://www.fedesarda.it/gb/content/11-sardinian-jewellery","text/html; charset=utf-8","200","OK","Sardinian Jewellery - FedeSarda.it","34","275","Sardinian Filigree Jewellery - The use of the filigree in Sardinia during its past and present","94","515","sardinian jewelry,sardinian rings,sardinian filigree","52","Sardinian Filigree Jewellery","28","","0","Sardinian jewellery' s function","31","","0","index,follow","","","32756","576","3","46","54","4","dbe9e2f932a2ee7f1e74fcb33b8b7d82","0.572","",""
"https://www.fedesarda.it/fr/cerca?tag=filigrana+sarda","","0","Blocked by Robots.txt","","0","0","","0","0","","0","","0","","0","","0","","0","","","","0","0","4","19","0","0","","","",""
"http://www.fedesarda.it/260-thickbox_default/artigianato-sardo-online-fede-sarda.jpg","image/jpeg","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","107745","0","3","1","0","0","","0.045","Sat, 29 Oct 2016 18:33:24 GMT",""
"http://www.fedesarda.it/245-home_default/boucles-d-oreilles-en-filigrane-artisanat.jpg","image/jpeg","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","11406","0","5","0","0","0","","0.047","Tue, 29 Mar 2016 10:11:23 GMT",""
"http://www.fedesarda.it/gb/17-gold-filigree-earrings","text/html; charset=utf-8","200","OK","Gold filigree earrings - Made in Italy - FedeSarda.it","53","402","Filigree jewelry production entirely handmade. Sardinian jewels , earrings , rings and bracelets","96","542","orecchini filigrana oro, orecchini oro,orecchini sardi oro,filigrana sarda","74","gold filigree earrings ","23","","0","","0","","0","index,follow","","","66539","590","3","95","133","4","b458286ba51c57e834f600d9e90b656","0.673","",""
"http://www.fedesarda.it/it/anelli-fedi-sarde/79-anello-argento-filigrana-sarda-online.html","text/html; charset=utf-8","200","OK","Anello argento in filigrana lavorato a mano. Anelli online","58","441","Anello in argento e oro lavorati in filigrana sarda interamente a mano da maestri artigiani. I nostri anelli in argento sardi sono unici e inimitabili. ","152","819","","0","Anello argento filigrana online - Anelli","40","","0","Anelli in argento - filigrana sarda ","36","Anelli in argento - filigrana sarda ","36","index,follow","","","70943","699","3","25","134","5","800383622cd0c22a403e9c92801193bb","0.716","",""
"http://www.fedesarda.it/161-home_default/gioiello-sardo-collana-in-filigrana-con-sfere.jpg","image/jpeg","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","8154","0","4","0","0","0","","0.042","Fri, 12 Jun 2015 05:00:00 GMT",""
"https://www.fedesarda.it/it/carrello?qty=1&id_product=149&token=2bda6e7a798da6fa2570cedf2b162190&add=","","0","Blocked by Robots.txt","","0","0","","0","0","","0","","0","","0","","0","","0","","","","0","0","4","1","0","0","","","",""
"http://www.fedesarda.it/fr/colliers-et-pendentifs-en-argent/109-collier-bijou-sarde-avec-des-boules-en-filigrane.html","text/html; charset=utf-8","200","OK","Joyaux de la Sardaigne - argent sterling et des boules de couleur","65","518","Colliers et des pendentifs en métal précieux, avec des couleurs originales et extravagante. Les amateurs de nos collections, visitez notre site Web","147","845","","0","Collier bijou sarde avec des boules en filigrane","48","","0","","0","","0","index,follow","","","57972","527","5","18","107","5","a1ae7739917d343abdb2661d04841d84","0.666","",""
"http://www.fedesarda.it/260-cart_default/artesania-en-linea-anillo-de-oro-cerdena-con-el-centro.jpg","image/jpeg","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","2872","0","4","0","0","0","","0.043","Sat, 29 Oct 2016 18:33:24 GMT",""
"http://www.fedesarda.it/222-thickbox_default/orecchini-filigrana-sarda-in-oro-giallo-.jpg","image/jpeg","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","63471","0","3","1","0","0","","0.095","Fri, 12 Feb 2016 12:19:17 GMT",""
"http://www.fedesarda.it/it/home/141-collana-argento-dorato-.html","text/html; charset=utf-8","200","OK","Collana filigrana | Gioielli Sardi innovativi e originali","57","408","Le nostre collane sono il ritrovato di anni di esperienza nella gioielleria sarda. Cerchiamo di dare ai nostri gioielli valore e originalità. ","142","756","","0","Collana argento rosa con sferette colorate","42","","0","","0","","0","index,follow","","","43393","393","4","40","61","5","40f553409976e48b5dd3e64e6ef7e66f","0.731","",""
"http://www.fedesarda.it/118-thickbox_default/pulsera-de-filigrana-de-cerdena-de-plata-dorada-con-bolas.jpg","image/jpeg","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","79051","0","5","1","0","0","","0.048","Mon, 24 Nov 2014 06:00:00 GMT",""
"http://www.fedesarda.it/gb/home/69-earrings-filigree-sphere-silver-pink.html","text/html; charset=utf-8","200","OK","Filigree earrings - Crafts traditional Sardinian","48","357","Wide choice of Sardinian handmade earrings. Using the Sardinian filigree in all our jewelry. Classy earrings made of gold and silver.","133","755","","0","Earrings-filigree-sphere-silver-pink","36","","0","","0","","0","index,follow","","","45698","385","4","22","61","5","4070d747e33456de3b4d7c728bad6243","0.719","",""
"http://www.fedesarda.it/118-cart_default/pulsera-de-filigrana-de-cerdena-de-plata-dorada-con-bolas.jpg","image/jpeg","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","2343","0","5","0","0","0","","0.043","Mon, 24 Nov 2014 06:00:00 GMT",""
"https://www.fedesarda.it/it/cerca?tag=orecchini+argento","","0","Blocked by Robots.txt","","0","0","","0","0","","0","","0","","0","","0","","0","","","","0","0","3","21","0","0","","","",""
"http://www.fedesarda.it/it/content/15-tecniche-lavorazione-filigrana-sarda","text/html; charset=utf-8","200","OK","Tecniche di lavorazione - FedeSarda.it","38","308","In questa pagina sono descritte le varie tecniche di lavorazione della filigrana sarda. La produzione del gioiello sardo è spiegata passo passo dal prodotto grezzo al prodotto finito","182","1018","produzione filigrana sarda,realizzazione filigrana sarda,realizzazione gioielli sardi,artigianato sardo,artigiani sardegna,lavorazione filigrana sarda,tecniche di lavorazione filigrana,lavorazione gioielli sardi","211","","0","Torna alla pagina Gioielli Sardi","32","","0","","0","index,follow","","","33996","816","3","4","54","4","c27fe80e45d27bf0ea0f47c41ceb3474","0.621","",""
"http://www.fedesarda.it/fr/or-anneaux-traditionnelle-sarde-fedi-sarde/123-anneau-en-filigrane-d-or-pour-l-homme.html","text/html; charset=utf-8","200","OK","Sardaigne bague homme à la main bande de filigranes. bague en argent","68","575","bande de mariage sarde pour l'homme à la main en filigrane sarde. Anneau de la bande revêtue d'argent de l'amende filigranes sarde.","131","764","","0","Anneau en filigrane d'or pour l'homme","37","","0","","0","","0","index,follow","","","92416","578","4","27","96","5","12c6bfb4aa7d78601179edfc014e6508","1.088","",""
"http://www.fedesarda.it/fr/colliers-et-pendentifs/85-pendentif-coeur-en-filigrane-sarde.html","text/html; charset=utf-8","200","OK","Pendentif en forme de coeur - traditionnelle sarde Filigrane","60","468","Montrez votre amour avec un pendentif en forme de cœur. Elégant et original, le pendentif coeur est tout un monde d'émotions et de mots.","136","795","","0","pendentif coeur en filigrane sarde","34","","0","","0","","0","index,follow","","","58559","514","4","30","110","5","45f373f0f3ab8302819bbbf2f77589a2","0.832","",""
"http://www.fedesarda.it/fr/boucles-d-oreilles-argent/168-boucles-d-oreilles-en-filigrane-artisanat.html","text/html; charset=utf-8","200","OK","Artigianato Sardo - Gioielli fatti a mano in Sardegna - FedeSarda.it","68","527","","0","0","","0","Artigianato Sardo - Gioielli fatti a mano in Sardegna","53","","0","","0","","0","index,follow","","","58811","535","5","27","107","5","2a55b622ef2662553c56ee36da902507","0.794","",""
"http://www.fedesarda.it/es/home/175-ciondolo-in-filigrana.html","text/html; charset=utf-8","200","OK","Ciondolo in filigrana - FedeSarda.it","36","277","","0","0","","0","Ciondolo in filigrana","21","","0","","0","","0","index,follow","","","41501","417","5","12","62","5","c48b31a64f56581a7227f30a7b026998","0.776","",""
"http://www.fedesarda.it/modules/homeslider/images/e00e0e422d1b0bd8d17047a87a7f30bf2b936ab0_orecchini%20filigrana%20sarda.jpg","","0","Blocked by Robots.txt","","0","0","","0","0","","0","","0","","0","","0","","0","","","","0","0","2","0","0","0","","","",""
"http://www.fedesarda.it/es/19-los-collares-y-colgantes-de-plata","text/html; charset=utf-8","200","OK","los collares y colgantes de plata - Made in Italy - FedeSarda.it","64","491","Collares y colgantes hechos a mano joyas de filigrana sarda inimitables y valiosos. Descubra Fede Sarda.it","106","620","Collares filigrana,colgantes filigrana,colgantes de plata,collares de plata","75","Los collares y colgantes de plata ","34","","0","","0","","0","index,follow","","","68506","593","3","105","131","4","d39c11bfd9437e953a440c0565f194b8","0.785","",""
"https://www.fedesarda.it/it/cerca?tag=gioielli+sardi","","0","Blocked by Robots.txt","","0","0","","0","0","","0","","0","","0","","0","","0","","","","0","0","3","21","0","0","","","",""
"http://www.fedesarda.it/53-large_default/orecchini-filigrana-sarda-in-oro-giallo-.jpg","image/jpeg","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","23389","0","3","0","0","0","","0.046","Tue, 14 Oct 2014 05:00:00 GMT",""
"http://www.fedesarda.it/fr/anneaux-en-filigrane-sardes/124-anneau-de-mariage-sarde-eternite-d-or.html","text/html; charset=utf-8","200","OK","Sarde mariage à la main de anneau en or. Bagues femme homme","59","522","Sarde bande de bague de mariage en filigrane sarde. Eternity anneaux masculins et féminins, en or et en argent.","111","650","","0","Anneau de mariage sarde éternité d'or","37","","0","","0","","0","index,follow","","","88807","667","4","27","151","5","6cb3b5ef33998d7a35fcd967163a784b","0.86","",""
"http://www.fedesarda.it/gb/home/72-sardinian-filigree-bracelet-silver-gilt-.html","text/html; charset=utf-8","200","OK","Sardinian filigree bracelet with beads, silver gilt","51","374","Bracelet handmade in Sardinian filigree. Innovative jewels to be discovered. Visit our website","94","530","","0","Sardinian filigree bracelet, silver gilt, with balls","52","","0","","0","","0","index,follow","","","41986","387","4","16","61","5","3135eb617b199d6a92637fce3fae4525","0.77","",""
"http://www.fedesarda.it/225-home_default/anello-sardo-argento-brunito.jpg","image/jpeg","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","5240","0","3","0","0","0","","0.052","Mon, 22 Feb 2016 10:04:29 GMT",""
"http://www.fedesarda.it/gb/14-silver-rings-fedi-sarde","text/html; charset=utf-8","200","OK","Sardinian traditional silver rings - handcraft jewellery - FedeSarda.it","71","535","On our site you'll find a wide range of Sardinian filigree jewelry, processed traditionally. Visit our website!","111","600","Sardinian Jewellery,sardinian filigree,traditional sardinian ring,silver filigree,silver ring","93","Silver rings ""fedi Sarde"" ","26","","0","Sardinian Silver rings ""fedi sarde""","35","","0","index,follow","","","66354","550","3","95","133","4","c4760c912da3831f14fad7d897fa068a","0.85","",""
"http://www.fedesarda.it/it/home/147-gemelli-uomo-argento-filigrana.html","text/html; charset=utf-8","200","OK","Alla ricerca di gemelli uomo originali? Guarda la nostra collezione","67","517","Realizziamo gemelli da uomo in oro e argento lavorati in filigrana. Gemelli per camicia originali ed eleganti per accompagnarti nei tuoi momenti importanti.","156","884","","0","Gemelli uomo, argento realizzati in filigrana sarda","51","","0","Gemelli Uomo - Filigrana sarda fatta a mano","43","","0","index,follow","","","47798","472","3","17","62","5","c2d275be81e176e5a07a4f96d084571f","0.695","",""
"http://www.fedesarda.it/es/21-pulsera-de-filigrana-sarda?p=2","text/html; charset=utf-8","200","OK","Pulseras de filigrana de Cerdeña - 100 % hecho a mano en Cerdeña (2) - FedeSarda.it","83","692","Elegancia y tradición Distinguir nuestras joyas de Cerdeña . Aquí están los ' anillo tradicional de Cerdeña original, toda nuestra joyería es hecha a mano","154","877","bracciali filigrana sarda,filigrana sarda,bracciali sardi,bracciali filigrana argento,filigrana argento","103","pulsera de filigrana sarda ","27","","0","","0","","0","index,follow","","","37864","412","4","6","72","4","7ef5bee03d8f0a07b196146ea21c4025","0.67","",""
"http://www.fedesarda.it/gb/silver-rings-fedi-sarde/103-sardinian-filigree-silver-ring-totally-handmade-2-wires.html","text/html; charset=utf-8","200","OK","Sardinian ring, silver handmade. Eternity silver Sardinian","58","451","Sardinian silver ring worked in filigree - Eternity Sardinian two wire shot and competamente nests made manually.","113","654","","0","Sardinian Filigree - Silver ring totally handmade - 2 wires","59","","0","","0","","0","index,follow","","","65926","592","3","16","94","5","e2d49063b45ac6e13778dfdf6fc2afc8","0.884","",""
"http://www.fedesarda.it/themes/default-bootstrap/cache/v_24_4dd368f7ebcec01a84e47710db5a1ff9.js","application/javascript","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","0","0","3","0","0","0","","0.057","Sun, 26 Feb 2017 15:26:30 GMT",""
"http://www.fedesarda.it/fr/content/1-Livraison","text/html; charset=utf-8","200","OK","Livraison - FedeSarda.it","24","191","Nos termes et conditions de livraison","37","213","condizioni, consegna, tempo, spedizione, pacco","46","Transport de votre colis","24","","0","","0","","0","index,follow","","","28413","428","3","73","53","4","e3c4831b62531d1ecb93fe614c76979c","0.627","",""
"http://www.fedesarda.it/fr/12-anneaux-en-filigrane-sardes","text/html; charset=utf-8","200","OK","anneaux en filigrane sardes - FedeSarda.it","42","339","Production d'anneaux Sardes entièrement fait main. Ours est le vrai bague sarde d'origine","89","515","anneaux filigrane,bague sardes,bague","36","anneaux en filigrane sardes ","28","","0","anneaux en filigrane sardes","27","","0","index,follow","","","69472","600","3","153","143","4","9e9daa0bc02dc0714e1270b767b710e3","0.727","",""
"http://www.fedesarda.it/fr/or-anneaux-traditionnelle-sarde-fedi-sarde/122-fede-sarda-maschile-oro-giallo.html","text/html; charset=utf-8","200","OK","bague sarde, des hommes en or à la main. Bijoux homme fait à la main.","69","566","Sarde éternité, l'homme, a travaillé avec la technique de filigranes à la main. La tradition sarde bijoux pour hommes. Visitez notre site Web","141","799","","0","Bague sarde en or jaune mâle","28","","0","","0","","0","index,follow","","","103664","621","4","27","116","5","7545812953fa6ac057385944bede6f3d","1.054","",""
"https://www.fedesarda.it/es/cerca?tag=orecchini+oro","","0","Blocked by Robots.txt","","0","0","","0","0","","0","","0","","0","","0","","0","","","","0","0","4","15","0","0","","","",""
"http://www.fedesarda.it/it/fedi-sarde-argento/34-gioielli-sardi-fede-sarda-dorata-1-filo-.html","text/html; charset=utf-8","200","OK","Fede sarda, argento dorato fatta in filigrana sarda, un filo foglia","67","501","Nel nostro shop trovi una vasta varietà di fedi sarde in oro e argento, gioielli sardi di ogni tipo. Vieni a visitarci www.fedesarda.it","135","726","","0","Gioielli sardi Fede sarda dorata 1 filo","39","","0","ANELLO IN FILIGRANA SARDA ARGENTO 925% DORATO","45","","0","index,follow","","","57661","518","3","31","93","5","3ca2c7e45f52e3131a1f77a57c001afe","0.727","",""
"http://www.fedesarda.it/it/fedi-sarde-argento/104-veretta-sarda-in-argento-dorato-4-fili-nido.html","text/html; charset=utf-8","200","OK","Veretta filigrana argento dorato - Artigianato sardo","52","398","Anelli in filigrana dorati realizzati a mano. Anelli donna innovativi ed originali. Fatti tentare dalla tradizione sarda","120","638","","0","Veretta sarda in argento dorato 4 fili nido","43","","0","","0","","0","index,follow","","","59983","489","2","24","93","5","593e6a903e542a3d7ca348ccd010ec73","0.881","",""
"http://www.fedesarda.it/img/c/12-0_thumb.jpg","image/jpeg","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","2084","0","2","0","0","0","","0.03","Mon, 02 Feb 2015 06:00:00 GMT",""
"http://www.fedesarda.it/218-home_default/uomo-gemelli-filigrana-argento.jpg","image/jpeg","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","6402","0","3","0","0","0","","0.414","Wed, 20 Jan 2016 12:52:22 GMT",""
"http://www.fedesarda.it/gb/19-silver-necklaces-and-pendants","text/html; charset=utf-8","200","OK","Silver necklaces and pendants - Made in Italy - FedeSarda.it","60","480","Necklaces and pendants handmade jewelry Sardinian filigree inimitable and valuable. Discover Fede Sarda.it","106","623","","0","silver necklaces and pendants ","30","","0","","0","","0","index,follow","","","67530","542","3","97","135","4","cf88ce501aeacadc2b6880b6ddfc2814","0.789","",""
"http://www.fedesarda.it/219-home_default/gemelli-camicia-uomo-accessori.jpg","image/jpeg","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","5928","0","4","0","0","0","","0.364","Thu, 21 Jan 2016 09:42:45 GMT",""
"http://www.fedesarda.it/gb/content/2-Rightofwithdrawal","text/html; charset=utf-8","200","OK","Right of withdrawal - FedeSarda.it","34","271","Right of withdrawal","19","108","","0","","0","","0","","0","","0","noindex,follow","","","28934","557","3","47","53","4","552ed06115af288e8607729b14f7787c","0.916","",""
"http://www.fedesarda.it/fr/colliers-et-pendentifs-en-argent/108-collier-en-or-plaque-avec-boule-pendante.html","text/html; charset=utf-8","200","OK","Collier avec boules d'argent - Bijoux origine intemporelle","58","446","Vous cherchez quelque chose d'original? Dans notre boutique vous trouverez des colliers innovantes en argent et à la main d'or. Tradition et innovation dans nos joyaux de la Sardaigne","183","1057","","0","Collier en or, plaqué, avec boule pendante","42","","0","","0","","0","index,follow","","","57900","523","5","18","107","5","bf92e7061084ac53d474dd2f4b6fd027","1.118","",""
"http://www.fedesarda.it/fr/home/48-bijoux-sardes-boucles-d-oreilles-en-filigrane-une-demi-sphere.html","text/html; charset=utf-8","200","OK","Boucles d'oreilles argent, en filigrane sarde, demi-sphère","58","452","Bijoux sardes en or et argent. Filigrane bien à la main. Garantie Made in Italy","79","444","","0","Bijoux sardes, boucles d'oreilles en filigrane, une demi-sphère de fixation hameçon","83","","0","","0","","0","index,follow","","","48353","466","4","34","63","5","59e433ea097fd958fcd36f48cef64187","1.0","",""
"http://www.fedesarda.it/159-home_default/collana-filigrana-a-strozzino-con-sferette.jpg","image/jpeg","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","8403","0","4","0","0","0","","0.043","Fri, 12 Jun 2015 05:00:00 GMT",""
"http://www.fedesarda.it/165-home_default/pulseras-de-filigrana-de-cerdena-hechos-a-mano.jpg","image/jpeg","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","7444","0","4","0","0","0","","0.059","Fri, 12 Jun 2015 05:00:00 GMT",""
"http://www.fedesarda.it/221-home_default/anello-uomo-argento-filigrana.jpg","image/jpeg","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","6460","0","3","0","0","0","","0.035","Fri, 12 Feb 2016 10:14:31 GMT",""
"http://www.fedesarda.it/205-home_default/anello-filigrana-sarda-sfere-colorate.jpg","image/jpeg","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","5450","0","3","0","0","0","","0.032","Mon, 18 Jan 2016 10:08:13 GMT",""
"http://www.fedesarda.it/es/content/2-derecho-de-rescision","text/html; charset=utf-8","200","OK","Derecho de rescisión - FedeSarda.it","35","288","Derecho de rescisión. El cliente puede cancelar su compra en ciertas condiciones","80","475","Diritto di recesso, reso, restituzione, rimborso","48","","0","","0","Devoluciones y reembolsos","25","Derecho de resolución","21","noindex,follow","","","29940","665","3","51","54","4","77c57156d760a617e667457ac4e7b3a5","0.66","",""
"http://www.fedesarda.it/202-thickbox_default/artigianato-sardo-online-fede-sarda.jpg","image/jpeg","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","61565","0","3","1","0","0","","0.05","Fri, 15 Jan 2016 17:18:13 GMT",""
